地區,村莊,名稱,貢獻,用途,用途等級,格數,CP值
卡爾佩恩直轄領,特蘭特村莊,特蘭特2號,2,木材加工廠,1,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特2號,2,居住地,1,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特3號,3,倉庫,2,5,1.67
卡爾佩恩直轄領,特蘭特村莊,特蘭特3號,3,宿舍,1,1,0.33
卡爾佩恩直轄領,特蘭特村莊,特蘭特3號,3,精鍊廠,1,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特3號,3,礦物加工廠,1,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特3號,3,居住地,1,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特4號,3,倉庫,3,8,2.67
卡爾佩恩直轄領,特蘭特村莊,特蘭特4號,3,木工藝工坊,3,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特4號,3,馬具製作工坊,2,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特4號,3,居住地,1,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特5號,4,倉庫,3,8,2
卡爾佩恩直轄領,特蘭特村莊,特蘭特5號,4,馬牧場,4,4,1
卡爾佩恩直轄領,特蘭特村莊,特蘭特5號,4,宿舍,2,2,0.5
卡爾佩恩直轄領,特蘭特村莊,特蘭特5號,4,工具工坊,3,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特5號,4,精鍊廠,2,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特5號,4,居住地,1,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特6號,4,倉庫,5,16,4
卡爾佩恩直轄領,特蘭特村莊,特蘭特6號,4,精鍊廠,3,,0
卡爾佩恩直轄領,特蘭特村莊,特蘭特6號,4,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號1號室,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號1號室,1,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號1號室,1,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號1號室,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號2號室,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號2號室,2,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號2號室,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號3號室,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號3號室,3,工具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號3號室,3,船舶零件工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號3號室,3,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-1號3號室,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-2號,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-2號,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-2號,1,安全性資產管理所,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街1-2號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-1號1號室,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-1號1號室,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-1號1號室,2,攻城武器製作廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-1號1號室,2,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-1號1號室,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-1號2號室,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-1號2號室,2,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-1號2號室,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-2號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-2號1樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-2號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-3號2樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-3號2樓,1,蘑菇加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-3號2樓,1,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-3號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-4號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-4號1樓,2,木工藝工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-4號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-4號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-4號2樓,2,手工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-4號2樓,2,木工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-4號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-5號1樓,3,殘月服裝製作廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-5號1樓,3,倉庫,5,16,5.33
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-5號1樓,3,服裝製作廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-5號1樓,3,家具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-5號1樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-5號地下,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-5號地下,2,加工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-5號地下,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-6號,3,倉庫,5,16,5.33
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-6號,3,家具工坊,4,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-6號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號1樓,1,倉庫,3,8,8
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號1樓,1,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號1樓,1,家具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號2樓,2,精鍊廠,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號2樓,2,馬車零件工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號3樓,2,倉庫,4,12,6
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號3樓,2,馬具製作工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-7號3樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-8號,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-8號,2,手工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-8號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-9號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-9號1樓,2,武器鍛造工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-9號1樓,2,家具工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-9號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-9號2樓,3,倉庫,4,12,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街2-9號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-10號,3,倉庫,4,12,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-10號,3,武器鍛造工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-10號,3,盔甲鍛造工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-10號,3,精鍊廠,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-10號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-1號,3,倉庫,5,16,5.33
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-1號,3,馬具製作工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-1號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-2號1樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-2號1樓,3,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-2號1樓,3,馬具製作工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-2號1樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-2號2樓,3,倉庫,4,12,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-2號2樓,3,木工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-2號2樓,3,加工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-2號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-3號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-3號1樓,2,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-3號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-3號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-3號2樓,3,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-3號2樓,3,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-3號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-4號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-4號1樓,1,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-4號1樓,1,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-4號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-4號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-4號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-5號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-5號1樓,1,農作物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-5號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-5號2樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-5號2樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-5號2樓,1,蘑菇加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-5號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-6號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-6號1樓,1,工具工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-6號1樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-6號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-6號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-6號2樓,2,加工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-6號2樓,2,馬具製作工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-6號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-7號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-7號1樓,2,盔甲鍛造工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-7號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-7號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-7號2樓,3,手工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-7號2樓,3,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-7號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-8號,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-8號,2,家具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-8號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-9號1樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-9號1樓,2,加工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-9號1樓,2,工具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-9號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-9號2樓,3,倉庫,5,16,5.33
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-9號2樓,3,家具工坊,4,,0
卡爾佩恩直轄領,卡爾佩恩首都,商團街3-9號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-1號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-1號1樓,1,蘑菇加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-1號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-1號2樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-1號2樓,1,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-1號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-2號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-2號1樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-2號1樓,1,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-2號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-2號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-2號2樓,2,加工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-2號2樓,2,家具工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-2號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-3號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-3號1樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-3號1樓,1,農作物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-3號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-3號2樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-3號2樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-3號2樓,1,魚加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-3號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號1樓,2,宿舍,1,1,0.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號1樓,2,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號2樓,2,木工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號2樓,2,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號3樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號3樓,3,加工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號3樓,3,家具工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-4號3樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-5號,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-5號,2,手工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-5號,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街1-5號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-1號,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-1號,1,木材加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-1號,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-2號1樓,3,倉庫,2,5,1.67
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-2號1樓,3,宿舍,1,1,0.33
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-2號1樓,3,礦物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-2號1樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-2號2樓,1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-2號2樓,1,宿舍,2,2,2
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-2號2樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-2號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-3號2樓,1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-3號2樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-3號2樓,1,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-3號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-3號3樓,1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-3號3樓,1,宿舍,2,2,2
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-3號3樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-3號3樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-4號2樓,1,倉庫,2,5,5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-4號2樓,1,加工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-4號2樓,1,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-4號2樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號1樓,1,倉庫,3,8,8
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號1樓,1,盔甲鍛造工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號1樓,1,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號2樓,3,倉庫,4,12,4
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號2樓,3,武器鍛造工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號2樓,3,手工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號2樓,3,木工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-5號2樓,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-6號1樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-6號1樓,2,工具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-6號1樓,2,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-6號1樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-6號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-6號2樓,2,木工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-6號2樓,2,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-6號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-7號,2,倉庫,3,8,4
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-7號,2,手工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-7號,2,加工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-7號,2,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街2-7號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-1號1樓,1,倉庫,1,3,3
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-1號1樓,1,宿舍,1,1,1
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-1號1樓,1,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-1號1樓,1,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-1號2樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-1號2樓,2,木工藝工坊,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-1號2樓,2,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-1號2樓,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-2號,2,倉庫,1,3,1.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-2號,2,精鍊廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-2號,2,農作物加工廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-2號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-3號,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-3號,2,加工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-3號,2,精鍊廠,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-3號,2,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-4號,3,殘月服裝製作廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-4號,3,倉庫,3,8,2.67
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-4號,3,木工藝工坊,3,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-4號,3,服裝製作廠,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-4號,3,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-4號,3,居住地,1,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-6號,2,倉庫,2,5,2.5
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-6號,2,手工藝工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-6號,2,家具工坊,2,,0
卡爾佩恩直轄領,卡爾佩恩首都,貧民街3-6號,2,居住地,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-1號,1,倉庫,1,3,3
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-1號,1,精鍊廠,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-1號,1,居住地,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-1號,1,殘月家具工坊,3,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-2號1樓,2,倉庫,2,5,2.5
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-2號1樓,2,宿舍,1,1,0.5
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-2號1樓,2,礦物加工廠,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-2號1樓,2,居住地,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-2號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-2號2樓,3,加工坊,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-2號2樓,3,馬具製作工坊,2,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-2號2樓,3,居住地,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-3號1樓,1,倉庫,2,5,5
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-3號1樓,1,宿舍,1,1,1
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-3號1樓,1,工具工坊,2,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-3號1樓,1,居住地,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-3號2樓,2,倉庫,3,8,4
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-3號2樓,2,居住地,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-4號1樓,1,倉庫,2,5,5
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-4號1樓,1,宿舍,1,1,1
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-4號1樓,1,精鍊廠,2,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-4號1樓,1,礦物加工廠,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-4號1樓,1,居住地,1,,0
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-4號2樓,3,倉庫,3,8,2.67
卡爾佩恩直轄領,凱波嵐村莊,凱波嵐1-4號2樓,3,居住地,1,,0
